conv_id	turn_index	modification_kind	base_id	id	category	prompt	syntax_valid	semantic_valid	error_category	error_detail	n_processes	expected_processes	matches_gt_steps	extra_steps	missing_steps	hallucinated_steps	included_steps	called_steps	ground_truth_steps	code_chars	code_lines	n_workflow_calls	turns	elapsed_s	llm_reply_excerpt	nextflow_code	ground_truth_code
MOD_RTY11_replace_typing_flaA_to_mlst_cam	2	replace	(generated)	MOD_RTY11_replace_typing_flaA_to_mlst_cam_t2	modification	Switch the downstream step from flaA to mlst.	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	645	28	3	2	11.9	Pipeline approved. Proceeding with the construction of the updated pipeline for MLST typing on *Campylobacter jejuni* from paired Illumina FASTQ data using the following steps:\n\n1. **Preprocessing**: Trimming the Illumina reads using `fastp` (`step_1PP_trimming__fastp`).\n2. **Assembly**: De novo ass	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\ndef campylobacterJeuniSchema = 'campylobacter jejuni'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n\n    assembly = step_2AS_denovo__spades(trimmed)\n\n    step_4TY_MLST__mlst(assembly.assembled)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}\n
MOD_RTY12_replace_typing_staramr_to_abricate_cam	1	replace	(generated)	MOD_RTY12_replace_typing_staramr_to_abricate_cam_t1	modification	staramr on Campylobacter jejuni from paired Illumina FASTQ (fastp + SPAdes + staramr).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__staramr	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__staramr	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__staramr	651	26	3	2	15.8	Understood! The pipeline for **staramr** on **Campylobacter jejuni** from paired Illumina FASTQ data has been approved. I will now generate the detailed plan for the Architect Agent.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\n// --- GLOBALS ---\n\ndef genusSpecies = 'Campylobacter_jejuni'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    assembly = step_2AS_denovo__spades(trimmed)\n    step_4AN_AMR__staramr(assembly.assembled, genusSpecies)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_AMR__staramr(assembled, param('genus_species'))\n}\n
MOD_RTY12_replace_typing_staramr_to_abricate_cam	2	replace	(generated)	MOD_RTY12_replace_typing_staramr_to_abricate_cam_t2	modification	Switch the downstream step from staramr to abricate.	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate	709	27	3	2	28.8	The pipeline has been updated to use **abricate** instead of **staramr** for AMR analysis on *Campylobacter jejuni*. Here is the revised plan for the Architect Agent:	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\n// --- GLOBALS ---\n\ndef genusSpecies = 'Campylobacter jejuni'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembly = step_2AS_denovo__spades(trimmed).assembled\n    abricate_input = assembly.map { [ it[0], it[1] ] }\n    step_4AN_AMR__abricate(abricate_input)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_AMR__abricate(assembled)\n}\n
MOD_RM01_replace_mono_mlst_to_chewbbaca_sal	1	replace	(generated)	MOD_RM01_replace_mono_mlst_to_chewbbaca_sal_t1	modification	Run mlst on a pre-existing Salmonella enterica assembly.	Y	Y	none		1	1	Y				step_4TY_MLST__mlst	step_4TY_MLST__mlst	step_4TY_MLST__mlst	325	18	1	2	9.9	Understood! I will proceed with running MLST on your pre-existing *Salmonella enterica* assembly using the `step_4TY_MLST__mlst` tool.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    step_4TY_MLST__mlst(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    step_4TY_MLST__mlst(getInput())\n}\n
MOD_RM01_replace_mono_mlst_to_chewbbaca_sal	2	replace	(generated)	MOD_RM01_replace_mono_mlst_to_chewbbaca_sal_t2	modification	Use chewbbaca on that same assembly instead.	Y	Y	none		3	3	Y				step_4TY_cgMLST__chewbbaca	step_4TY_cgMLST__chewbbaca	step_4TY_cgMLST__chewbbaca	542	23	1	2	11.1	Understood! I will proceed with running cgMLST on your *Salmonella enterica* assembly using the `step_4TY_cgMLST__chewbbaca` tool. This will require the assembly (FASTA format), the genus_species (*Salmonella enterica*), and a cgMLST schema for *Salmonella*. If no schema is provided, I will use the 	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { getSingleInput; optionalOrDefault } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\ndef genusSpecies = 'Salmonella enterica'\n\ndef defaultSchema = 's_enterica_chewie_3255_210531'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    assembly = getSingleInput()\n    step_4TY_cgMLST__chewbbaca(assembly, genusSpecies, optionalOrDefault('schema', defaultSchema))\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    step_4TY_cgMLST__chewbbaca(getInput(), param('genus_species'), optionalOrDefault('schema', ''))\n}\n
MOD_RM02_replace_mono_mlst_to_chewbbaca_lis	1	replace	(generated)	MOD_RM02_replace_mono_mlst_to_chewbbaca_lis_t1	modification	Run mlst on a pre-existing Listeria monocytogenes assembly.	Y	Y	none		1	1	Y				step_4TY_MLST__mlst	step_4TY_MLST__mlst	step_4TY_MLST__mlst	325	18	1	2	11.8	Proceeding with MLST typing for Listeria monocytogenes using the `step_4TY_MLST__mlst` component.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    step_4TY_MLST__mlst(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    step_4TY_MLST__mlst(getInput())\n}\n
MOD_RM02_replace_mono_mlst_to_chewbbaca_lis	2	replace	(generated)	MOD_RM02_replace_mono_mlst_to_chewbbaca_lis_t2	modification	Use chewbbaca on that same assembly instead.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	3	Y				step_4TY_cgMLST__chewbbaca	step_4TY_cgMLST__chewbbaca	step_4TY_cgMLST__chewbbaca	627	25	1	2	11.8	Proceeding with cgMLST typing for Listeria monocytogenes using the `step_4TY_cgMLST__chewbbaca` component.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { getSingleInput; optionalOrDefault } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\ndef chewbbacaSchema = optionalOrDefault('schema', '')\n\ndef genusSpecies = 'Listeria_monocytogenes'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    assembly = getSingleInput()\n    chewbbaca_result = step_4TY_cgMLST__chewbbaca(assembly, genusSpecies, chewbbacaSchema)\n    hashing(chewbbaca_result.alleles)\n    chewbbaca_check(chewbbaca_result.stats).check\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    step_4TY_cgMLST__chewbbaca(getInput(), param('genus_species'), optionalOrDefault('schema', ''))\n}\n
MOD_RM03_replace_mono_chewbbaca_to_mlst_lis	1	replace	(generated)	MOD_RM03_replace_mono_chewbbaca_to_mlst_lis_t1	modification	Run chewbbaca on a pre-existing Listeria monocytogenes assembly.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	3	N	step_2AS_mapping__bowtie, step_3TX_species__kmerfinder, step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_4TY_flaA__flaA			step_2AS_mapping__bowtie, step_3TX_species__kmerfinder, step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca, step_4TY_flaA__flaA	step_3TX_species__kmerfinder, step_2AS_mapping__bowtie, step_4AN_AMR__abricate, step_4AN_genes__prokka, step_4AN_AMR__staramr, step_4TY_MLST__mlst, step_4TY_flaA__flaA, step_4TY_cgMLST__chewbbaca	step_4TY_cgMLST__chewbbaca	2327	80	8	2	25.0	Understood! Proceeding with the **full bacterial typing pipeline** (`module_typing_bacteria`) for your *Listeria monocytogenes* assembly. This will include:\n\n1. **Species identification** (KmerFinder)\n2. **Assembly annotation** (Prokka)\n3. **AMR detection** (ABRicate + Staramr)\n4. **MLST** (MLST)\n5.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { extractKey; getEmpty } from '../functions/common.nf'\n\ninclude { getAssembly; getTrimmedReads } from '../functions/parameters.nf'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_mapping__bowtie } from '../steps/step_2AS_mapping__bowtie'\n\ninclude { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'\n\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'\n\n// --- GLOBALS ---\n\ndef genus = 'Listeria'\n\ndef species = 'monocytogenes'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow module_typing_bacteria {\n    \n    take:\n        \n        trimmed\n        \n        assembly\n        \n    \n    main:\n        assigned_species = step_3TX_species__kmerfinder(assembly).assigned_species\n\n        if (!params.skip_bestref_mapping) {\n          trimmed.cross(assigned_species) { extractKey(it) }.multiMap { \n            trimmed: it[0]\n            species: it[1][1]\n            referencePath: it[1][2]\n          }.set { trimAndAndSpecies }\n          step_2AS_mapping__bowtie(trimAndAndSpecies.trimmed, trimAndAndSpecies.referencePath)\n        }\n\n        step_4AN_AMR__abricate(assembly)\n\n        step_4AN_genes__prokka(assembly.map{ [ it[0], it[1], 'Bacteria', genus, species, getEmpty() ] })\n\n        assembly.cross(assigned_species) { extractKey(it) }.multiMap { \n          assembly: it[0]\n          species: it[1][1]\n        }.set { assemblyAndSpecies }\n\n        step_4AN_AMR__staramr(assemblyAndSpecies.assembly, assemblyAndSpecies.species)\n        step_4TY_MLST__mlst(assemblyAndSpecies.assembly)\n        step_4TY_flaA__flaA(assemblyAndSpecies.assembly, assemblyAndSpecies.species)\n        step_4TY_cgMLST__chewbbaca(assemblyAndSpecies.assembly, assemblyAndSpecies.species, params.cgmlst_schema ?: '')\n    \n    emit:\n        \n        genus_species = assigned_species\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    module_typing_bacteria(getTrimmedReads(true), getAssembly())\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    step_4TY_cgMLST__chewbbaca(getInput(), param('genus_species'), optionalOrDefault('schema', ''))\n}\n
MOD_RM03_replace_mono_chewbbaca_to_mlst_lis	2	replace	(generated)	MOD_RM03_replace_mono_chewbbaca_to_mlst_lis_t2	modification	Use mlst on that same assembly instead.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	1	Y				step_4TY_MLST__mlst	step_4TY_MLST__mlst	step_4TY_MLST__mlst	686	39	1	2	14.9	Proceeding with the updated pipeline plan for **MLST typing** of your *Listeria monocytogenes* assembly using `step_4TY_MLST__mlst`.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { getAssembly } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\ndef species = 'Listeria monocytogenes'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_mlst_listeria {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        assembly.multiMap {\n            assembly: it\n            species: [ species ]\n        }.set { assemblyAndSpecies }\n\n        step_4TY_MLST__mlst(assemblyAndSpecies.assembly)\n\n        mlst_profile = step_4TY_MLST__mlst.out\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_mlst_listeria(getAssembly())\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    step_4TY_MLST__mlst(getInput())\n}\n
MOD_RM04_replace_mono_chewbbaca_to_mlst_sal	1	replace	(generated)	MOD_RM04_replace_mono_chewbbaca_to_mlst_sal_t1	modification	Run chewbbaca on a pre-existing Salmonella enterica assembly.	Y	N	missing_param	ERROR ~ missing required param: step_3TX_species__kmerfinder__db	0	3	N	step_3TX_species__kmerfinder, step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_4TY_flaA__flaA			step_3TX_species__kmerfinder, step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca, step_4TY_flaA__flaA	step_3TX_species__kmerfinder, step_4AN_AMR__abricate, step_4AN_genes__prokka, step_4AN_AMR__staramr, step_4TY_MLST__mlst, step_4TY_flaA__flaA, step_4TY_cgMLST__chewbbaca	step_4TY_cgMLST__chewbbaca	1884	68	7	2	16.6	Understood! I will proceed with the pipeline that includes `chewbbaca` for cgMLST typing, along with Prokka for gene annotation, MLST for sequence typing, and AMR detection using `staramr` and `abricate`. This will be built using the `module_typing_bacteria` template, which is designed for bacterial	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { extractKey; getEmpty } from '../functions/common.nf'\n\ninclude { getAssembly } from '../functions/parameters.nf'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'\n\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'\n\n// --- GLOBALS ---\n\ndef speciesCode = 'Salmonella_enterica'\n\ndef speciesRiscd = '220308-020220308005121273-3TX_species-kmerfinder'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow module_typing_bacteria {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        assigned_species = step_3TX_species__kmerfinder(assembly).assigned_species\n\n        assembly.cross(assigned_species) { extractKey(it) }.multiMap { \n            assembly: it[0]\n            species: it[1][1]\n        }.set { assemblyAndSpecies }\n\n        step_4AN_AMR__abricate(assembly)\n\n        step_4AN_genes__prokka(assembly.map{ [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })\n\n        step_4AN_AMR__staramr(assemblyAndSpecies.assembly, assemblyAndSpecies.species)\n        step_4TY_MLST__mlst(assemblyAndSpecies.assembly)\n        step_4TY_flaA__flaA(assemblyAndSpecies.assembly, assemblyAndSpecies.species)\n        step_4TY_cgMLST__chewbbaca(assemblyAndSpecies.assembly, assemblyAndSpecies.species, '')\n    \n    emit:\n        \n        genus_species = assigned_species\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    assembly = getAssembly()\n    module_typing_bacteria(assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    step_4TY_cgMLST__chewbbaca(getInput(), param('genus_species'), optionalOrDefault('schema', ''))\n}\n
